cluster_id,isbn,record,type
871,1--4405,1,1
872,1--56052,1,1
873,1--55547,1,1
874,1--68331,1,1
875,1--4627,1,1
876,0--8245,2,1
877,0--8245,1,1
878,0--89107,1,1
879,0--690,2,1
879,0--8152,1,1
880,1--101,1,1
881,0--553,1,1
882,0--385,1,1
883,1--78583,1,1
884,0--517,3,1
884,0--553,1,1
884,1--5247,1,1
885,1--9848,1,1
886,1--84797,1,1
887,0--9521779,1,1
888,0--665,1,1
889,0--665,1,1
890,1--940430,1,1
891,1--62276,1,1
892,0--443,1,1
893,0--7609,1,1
893,1--4957,1,1
894,0--7007,1,1
895,0--910965,1,1
896,1--9838,1,1
897,1--5089,1,1
898,0--665,1,1
899,0--665,1,1
900,0--665,1,1
901,0--679,1,1
902,1--85649,1,1
902,0--86486,1,1
903,90--277,1,1
904,1--84384,6,1
904,1--78744,1,1
905,1--84384,1,1
906,0--665,1,1
907,0--306,4,1
908,0--7382,3,1
909,0--7382,1,1
910,0--7382,1,1
911,0--306,3,1
912,0--7582,1,1
913,1--84262,2,1
914,1--85389,2,1
915,1--85389,1,1
915,1--84262,1,1
916,1--62897,2,1
916,1--56478,1,1
917,1--4530,1,1
918,2--205,3,1
919,0--917201,1,1
920,1--61655,1,1
920,1--59307,1,1
921,0--232,1,1
922,0--9969896,3,1
922,0--9882176,2,1
922,0--9969895,1,1
923,0--912692,1,1
923,0--7814,1,1
923,1--4347,2,1
924,0--385,1,1
925,0--87923,1,1
925,1--56792,2,1
926,1--56792,1,1
927,1--988631,1,1
928,1--941701,2,1
928,3--86930,1,1
929,0--88677,1,1
930,0--698,1,1
930,0--87997,1,1
930,0--7564,2,1
931,0--692,1,1
932,0--8128,1,1
933,1--4012,6,1
934,1--4012,1,1
935,0--929500,1,1
936,3--11,35,1
936,1--5015,2,1
936,3--0346,1,1
936,1--61451,3,1
937,1--61451,1,1
937,1--5015,1,1
937,3--11,1,1
938,3--11,2,1
939,3--11,1,1
940,0--665,1,1
941,1--62202,1,1
942,1--910251,1,1
943,1--939755,1,1
944,1--4735,1,1
944,0--345,4,1
944,0--05,1,1
944,1--250,1,1
945,0--345,3,1
946,0--345,2,1
947,0--385,3,1
947,0--440,2,1
948,0--385,1,1
948,0--440,1,1
949,0--9991037,1,1
950,0--440,35,1
950,1--4481,1,1
950,0--385,3,1
950,0--915220,1,1
951,0--679,1,1
952,0--307,1,1
952,1--5181,1,1
952,0--440,12,1
952,0--396,1,1
953,0--440,3,1
954,0--385,1,1
954,0--440,2,1
955,0--440,1,1
956,1--4131,1,1
956,0--440,2,1
957,0--8273,2,1
958,3--7913,2,1
959,3--7913,1,1
960,0--385,3,1
961,0--385,1,1
962,0--8180,1,1
963,1--62571,1,1
964,0--9609986,1,1
965,0--7044,1,1
966,0--9662468,1,1
967,0--517,1,1
968,1--62465,1,1
969,0--9703964,1,1
970,0--89281,1,1
971,1--56043,1,1
972,0--87516,2,1
973,0--87516,1,1
974,0--9670843,1,1
975,1--942261,1,1
976,1--4342,1,1
976,0--06,4,1
976,1--62370,1,1
977,1--101,1,1
977,0--7352,1,1
977,1--5444,1,1
977,0--8037,4,1
978,0--385,2,1
978,0--8037,3,1
979,0--385,1,1
980,1--5022,1,1
981,1--5405,1,1
982,1--937735,2,1
983,1--937735,1,1
984,1--937901,1,1
985,0--9807460,1,1
986,1--62707,1,1
987,1--57293,1,1
988,1--4847,1,1
989,1--4231,1,1
989,0--7868,1,1
989,1--60686,1,1
990,1--368,1,1
990,1--4847,1,1
991,1--68230,1,1
991,1--62681,2,1
991,1--4296,1,1
992,1--4296,1,1
992,1--62681,1,1
993,1--4654,8,1
993,0--241,2,1
994,0--241,1,1
995,0--7894,3,1
996,1--5490,1,1
996,0--7894,2,1
996,1--5364,1,1
996,1--4654,7,1
996,0--7566,2,1
996,1--5182,1,1
997,0--7566,1,1
997,1--4654,1,1
998,1--85882,1,1
999,0--396,4,1
1000,0--553,1,1
1001,0--396,2,1
1002,0--665,1,1
1003,1--4575,1,1
1004,1--60844,1,1
1005,0--9729467,1,1
1006,0--85105,1,1
1006,0--19,1,1
1007,1--85881,1,1
1008,1--55611,1,1
1009,0--8439,3,1
1010,0--8439,1,1
1010,0--85768,1,1
1011,0--8439,1,1
1012,0--9883329,1,1
1013,0--7566,2,1
1013,85--250,1,1
1014,0--241,1,1
1015,1--4809,1,1
1016,0--88029,2,1
1017,0--256,1,1
1018,1--933675,1,1
1019,1--948340,1,1
1020,0--9718696,1,1
1021,0--9972899,1,1
1022,0--552,1,1
1022,0--385,9,1
1023,1--78162,1,1
1024,0--7394,1,1
1025,1--55365,1,1
1025,0--88899,1,1
1025,1--926685,2,1
1026,0--486,13,1
1027,0--486,12,1
1028,0--486,10,1
1029,0--486,4,1
1030,1--943402,1,1
1031,1--4617,2,1
1032,1--60893,1,1
1032,1--4617,1,1
1033,1--935703,1,1
1034,0--9898242,1,1
1035,0--394,1,1
1035,0--517,1,1
1036,0--8473,1,1
1036,0--87749,1,1
1037,0--89676,1,1
1038,0--8222,7,1
1039,0--8222,4,1
1040,1--62798,3,1
1040,1--63533,1,1
1040,1--62380,1,1
1041,0--9564110,1,1
1042,1--907002,1,1
1043,0--7156,1,1
1044,0--87800,1,1
1045,1--62011,2,1
1045,1--63421,1,1
1045,1--62012,2,1
1045,1--62013,2,1
1046,1--283,2,1
1046,0--8223,6,1
1047,1--84483,1,1
1048,1--4597,1,1
1049,1--78046,2,1
1050,0--931745,1,1
1051,1--938093,1,1
1052,1--940575,1,1
1053,0--525,5,1
1053,1--4022,1,1
1053,1--101,2,1
1053,1--5247,3,1
1054,0--525,1,1
1054,0--14,1,1
1055,0--534,1,1
1056,0--9864304,1,1
1057,1--4718,3,1
1058,1--941531,1,1
1058,1--937854,1,1
1058,1--941088,1,1
1058,1--4976,1,1
1059,0--419,2,1
1060,0--203,1,1
1061,0--7131,3,1
1062,80--7484,1,1
1063,2--37372,1,1
1064,1--78254,1,1
1064,1--84064,1,1
1064,1--84376,1,1
1065,0--8166,1,1
1066,0--85312,1,1
1066,0--470,1,1
1067,0--525,2,1
1068,1--61756,2,1
1069,0--665,1,1
1070,0--665,1,1
1071,1--317,1,1
1071,1--138,1,1
1071,1--315,2,1
1072,0--932296,1,1
1073,1--4121,1,1
1074,1--4735,1,1
1074,1--250,1,1
1075,0--06,4,1
1075,0--670,1,1
1075,1--57423,1,1
1075,1--84792,1,1
1076,0--9848049,1,1
1077,0--913035,1,1
1078,1--78552,1,1
1079,0--7945,2,1
1080,1--903919,1,1
1081,1--78471,1,1
1082,1--890311,1,1
1083,0--8308,1,1
1084,0--89729,1,1
1085,1--283,1,1
1085,1--4744,7,1
1085,0--7486,12,1
1086,1--5099,1,1
1087,85--328,1,1
1088,1--945234,1,1
1089,958--781,1,1
1090,0--8297,2,1
1091,1--931536,1,1
1092,0--8179,1,1
1093,0--930315,1,1
1094,0--87694,1,1
1095,0--87778,1,1
1096,0--8388,1,1
1097,0--7131,2,1
1098,0--85793,5,1
1098,1--84980,4,1
1098,1--84844,5,1
1098,1--78254,4,1
1098,1--78347,4,1
1098,1--78100,6,1
1098,1--84542,3,1
1098,1--84376,3,1
1098,1--84720,2,1
1098,1--78195,2,1
1099,1--84064,2,1
1099,1--78536,4,1
1099,1--84542,1,1
1100,1--84980,2,1
1100,1--78254,1,1
1100,1--78897,1,1
1100,1--78536,3,1
1100,1--78471,4,1
1100,1--78643,1,1
1100,1--78811,2,1
1101,1--78347,1,1
1101,1--78471,1,1
1101,1--78811,1,1
1102,1--78195,1,1
1103,0--7734,1,1
1104,1--78536,1,1
1104,1--78471,2,1
1105,0--8028,9,1
1106,0--8028,1,1
1107,0--8028,2,1
1108,1--4052,13,1
1109,1--4052,5,1
1110,1--4052,4,1
1111,1--57506,1,1
1112,1--4492,1,1
1113,1--906011,1,1
1114,0--9823025,1,1
1115,1--86204,1,1
1115,0--00,1,1
1116,1--902618,1,1
1117,0--6484200,1,1
1118,1--7324141,1,1
1119,1--9861,1,1
1120,0--9629198,1,1
1121,1--4199,11,1
1122,1--4199,6,1
1123,1--4199,4,1
1124,1--4199,3,1
1125,1--4199,2,1
1126,1--4199,1,1
1127,1--4199,1,1
1128,0--12,1,1
1129,0--444,5,1
1129,0--85709,1,1
1129,0--08,3,1
1129,1--5225,1,1
1129,0--85334,1,1
1129,1--299,1,1
1129,1--78242,1,1
1129,1--907184,1,1
1129,1--4831,1,1
1129,0--7506,1,1
1129,0--323,25,1
1129,1--85617,2,1
1129,1--4557,4,1
1129,0--12,33,1
1130,0--12,3,1
1131,1--4832,1,1
1132,0--12,1,1
1133,94--011,1,1
1134,1--85617,1,1
1135,0--323,2,1
1136,0--12,1,1
1137,0--323,4,1
1137,1--4557,3,1
1137,0--7020,1,1
1137,1--4377,1,1
1138,0--444,1,1
1139,1--78560,1,1
1139,1--78190,1,1
1139,1--78350,3,1
1140,1--78635,1,1
1140,1--78714,1,1
1140,1--78350,1,1
1141,1--78714,1,1
1141,1--78754,1,1
1142,0--907453,1,1
1143,0--87523,1,1
1144,0--9616156,1,1
1145,1--948338,1,1
1146,1--59403,1,1
1147,0--85229,1,1
1147,1--59339,2,1
1148,1--59339,1,1
1149,0--7660,1,1
1150,0--7660,4,1
1150,1--4645,1,1
1151,0--7660,2,1
1152,0--7660,4,1
1153,1--68281,1,1
1154,1--62266,1,1
1155,1--58576,2,1
1156,0--06,1,1
1156,0--380,1,1
1157,1--78397,1,1
1158,0--87135,1,1
1159,1--68076,1,1
1160,1--68076,1,1
1161,0--88734,1,1
1162,0--615,1,1
1163,1--78179,2,1
1163,1--84553,2,1
1164,1--5031,1,1
1165,1--62105,1,1
1166,0--7592,2,1
1167,1--312,1,1
1168,0--615,1,1
1169,0--9930471,1,1
1170,1--4722,1,1
1171,0--674,1,1
1172,1--871891,1,1
1173,0--9897532,1,1
1173,0--9886922,1,1
1174,0--9862378,1,1
1175,1--60945,2,1
1176,0--936993,1,1
1177,0--900362,1,1
1178,1--910118,1,1
1179,0--237,1,1
1180,1--68230,1,1
1181,1--85744,1,1
1182,0--89673,1,1
1182,0--671,1,1
1183,0--917168,1,1
1184,0--671,1,1
1185,1--61519,1,1
1186,1--62424,1,1
1187,1--945566,1,1
1188,0--945092,1,1
1189,0--8036,2,1
1190,0--7089,24,1
1190,1--84617,3,1
1190,1--78541,1,1
1190,1--84782,2,1
1190,1--4448,14,1
1191,0--7089,6,1
1192,1--4448,4,1
1193,0--7089,4,1
1194,1--4448,1,1
1195,0--7146,1,1
1196,0--665,1,1
1197,0--665,1,1
1198,1--4402,1,1
1198,1--4405,1,1
1199,1--4403,1,1
1200,0--7232,2,1
1201,0--531,1,1
1202,0--9994796,1,1
1203,0--571,16,1
1204,1--7270,1,1
1205,1--85604,2,1
1206,1--78330,1,1
1206,1--85604,1,1
1207,0--8160,1,1
1207,1--4381,1,1
1208,0--612,1,1
1209,1--940997,1,1
1210,1--5028,1,1
1211,1--62892,1,1
1211,1--5013,2,1
1212,1--56367,1,1
1213,0--8386,1,1
1214,1--57749,1,1
1215,0--89276,1,1
1216,1--4555,1,1
1217,0--941404,1,1
1218,1--4351,1,1
1219,1--85000,1,1
1220,0--9727571,1,1
1221,1--5486,1,1
1222,1--60699,2,1
1223,1--60699,1,1
1224,1--85083,1,1
1224,0--916271,1,1
1225,0--374,1,1
1226,0--374,11,1
1227,0--374,5,1
1227,1--59112,2,1
1228,1--78456,1,1
1228,1--78035,1,1
1229,1--5089,1,1
1230,0--445,1,1
1230,0--449,2,1
1230,1--299,1,1
1231,0--449,1,1
1232,0--449,2,1
1233,0--449,9,1
1234,0--449,3,1
1235,0--449,3,1
1236,0--449,2,1
1237,0--915099,1,1
1238,1--57366,1,1
1239,0--8224,1,1
1240,1--4729,3,1
1241,1--4729,2,1
1242,1--250,1,1
1243,1--68025,1,1
1244,0--692,1,1
1245,1--55861,1,1
1246,0--9864373,1,1
1247,1--936239,1,1
1248,3--506,1,1
1249,1--77327,1,1
1249,1--927958,2,1
1250,1--908824,1,1
1251,0--9941764,1,1
1252,0--85119,1,1
1253,0--7451,1,1
1254,0--913643,1,1
1255,0--2281,1,1
1256,0--684,1,1
1257,1--62672,1,1
1258,0--85748,1,1
1259,1--935049,1,1
1260,3--596,1,1
1261,1--5301,1,1
1262,1--888659,1,1
1263,1--4104,1,1
1263,0--7862,1,1
1264,0--85775,1,1
1265,2--08,1,1
1266,1--250,1,1
1267,1--4951,1,1
1268,0--615,1,1
1269,1--942833,1,1
1270,0--692,1,1
1271,1--897533,1,1
1271,1--77093,1,1
1272,1--911171,1,1
1273,1--900433,1,1
1274,1--59538,1,1
1275,0--415,1,1
1275,1--136,1,1
1275,0--240,2,1
1275,1--315,2,1
1276,1--63517,1,1
1277,1--101,1,1
1278,0--307,1,1
1279,0--646,1,1
1280,0--695,1,1
1281,1--4552,1,1
1282,1--941610,1,1
1283,0--00,2,1
1284,1--939994,1,1
1285,1--936010,1,1
1286,1--946633,1,1
1287,0--8232,5,1
1288,1--61168,1,1
1289,1--5387,2,1
1290,1--250,1,1
1290,0--8125,2,1
1291,0--8125,1,1
1292,1--333,1,1
1293,1--4514,1,1
1294,1--63242,1,1
1295,1--68036,1,1
1296,1--84682,1,1
1297,1--85702,1,1
1297,0--00,1,1
1298,0--7112,1,1
1299,1--84507,3,1
1300,1--84507,2,1
1300,1--78603,1,1
1301,1--57659,1,1
1302,1--4451,4,1
1302,1--5444,1,1
1303,0--8044,1,1
1304,0--7232,3,1
1305,0--7232,1,1
1306,1--4391,2,1
1306,0--684,1,1
1306,0--02,5,1
1306,0--7432,1,1
1306,1--4516,3,1
1307,0--02,1,1
1308,0--912114,1,1
1308,1--907804,2,1
1309,1--59059,1,1
1310,1--9743,1,1
1311,1--62887,2,1
1312,0--470,1,1
1312,1--118,1,1
1313,1--4621,1,1
1314,0--13,3,1
1315,1--4639,1,1
1316,0--578,1,1
1317,0--86007,1,1
1318,1--938853,1,1
1319,0--9556069,1,1
1320,0--04,1,1
1321,0--7838,1,1
1321,0--8161,29,1
1321,0--06,1,1
1322,0--8161,2,1
1323,0--665,1,1
1324,0--665,1,1
1325,0--7352,2,1
1325,0--425,1,1
1325,0--399,3,1
1326,0--615,1,1
1327,1--4234,1,1
1328,0--9619072,1,1
1329,1--78281,1,1
1330,2--36409,1,1
1331,1--935263,1,1
1332,0--88365,2,1
1333,1--4103,7,1
1333,0--7876,1,1
1334,1--4103,1,1
1335,0--684,1,1
1335,1--4104,4,1
1335,1--4103,4,1
1335,1--59722,1,1
1335,1--59413,2,1
1335,1--57302,1,1
1336,0--8103,4,1
1337,0--8103,1,1
1338,0--9957456,1,1
1339,1--4165,1,1
1339,1--4767,2,1
1339,0--8317,3,1
1340,0--902996,1,1
1341,0--635,1,1
1342,1--84154,1,1
1342,0--7434,1,1
1343,0--88266,1,1
1344,0--8368,1,1
1344,1--4339,1,1
1345,1--4824,6,1
1345,1--5382,4,1
1346,0--8153,2,1
1347,0--8240,1,1
1348,0--8153,1,1
1349,1--5002,1,1
1350,1--55447,1,1
1351,0--9719369,1,1
1352,0--88362,1,1
1353,1--910680,2,1
1354,1--5237,1,1
1355,0--8063,1,1
1356,1--78620,1,1
1357,0--415,1,1
1357,0--04,1,1
1358,1--942695,1,1
1359,1--62616,1,1
1360,1--60606,1,1
1361,0--9816525,1,1
1362,1--57999,1,1
1363,0--906094,1,1
1364,1--4236,6,1
1365,1--4236,1,1
1366,1--4988,18,1
1367,1--4988,16,1
1368,1--4988,14,1
1369,1--68370,1,1
1370,0--7171,1,1
1371,0--7171,1,1
1372,1--5148,1,1
1373,1--909942,1,1
1374,0--07,2,1
1375,0--07,1,1
1376,1--78915,1,1
1377,0--7664,1,1
1378,0--9825353,1,1
1379,0--9929147,1,1
1380,0--7627,1,1
1380,0--87106,1,1
1381,0--307,1,1
1382,0--7364,2,1
1383,0--307,4,1
1384,1--9791,1,1
1385,3--95730,1,1
1386,0--575,9,1
1386,1--4732,1,1
1387,0--575,1,1
1388,1--4839,1,1
1389,1--910158,1,1
1390,1--908999,1,1
1391,0--203,1,1
1391,2--88124,2,1
1392,1--4632,2,1
1392,1--61143,1,1
1392,1--61719,1,1
1393,1--4632,1,1
1394,1--59240,1,1
1395,0--566,3,1
1395,1--317,1,1
1395,1--4724,4,1
1395,0--86078,1,1
1396,0--12,1,1
1397,0--7627,1,1
1398,0--246,1,1
1398,0--586,2,1
1399,94--009,1,1
1400,0--9961117,1,1
1401,0--517,1,1
1402,0--517,1,1
1403,0--583,1,1
1404,0--586,1,1
1405,0--246,1,1
1406,0--446,3,1
1407,1--68331,1,1
1407,1--60941,1,1
1407,0--446,1,1
1407,1--5387,4,1
1407,1--4555,6,1
1408,1--5387,1,1
1408,1--4555,1,1
1409,1--5387,1,1
1410,1--4636,1,1
1411,1--85830,1,1
1412,1--85627,2,1
1413,1--949520,1,1
1414,1--84708,2,1
1414,1--78378,1,1
1415,0--15,1,1
1416,1--936114,1,1
1417,1--55597,2,1
1418,1--939014,1,1
1419,0--85784,1,1
1420,0--9776017,1,1
1421,1--4156,1,1
1421,0--15,1,1
1422,0--88138,1,1
1423,0--907400,1,1
1424,1--56510,1,1
1425,1--78353,3,1
1426,1--78353,1,1
1427,0--86288,1,1
1428,0--06,7,1
1429,1--4408,1,1
1429,0--313,2,1
1430,0--8371,19,1
1430,0--313,1,1
1431,0--8398,1,1
1432,1--68217,2,1
1433,0--9833982,1,1
1434,1--68399,1,1
1435,0--931238,1,1
1436,0--7172,3,1
1437,0--7172,2,1
1438,0--606,2,1
1438,0--605,1,1
1438,0--515,1,1
1438,0--451,1,1
1438,0--448,9,1
1439,0--670,1,1
1440,0--9908303,1,1
1441,0--394,2,1
1442,0--394,1,1
1442,0--8021,5,1
1443,1--898697,1,1
1443,1--909808,1,1
1443,1--910690,1,1
1444,0--930655,1,1
1445,0--8249,1,1
1446,0--692,1,1
1447,1--4625,6,1
1447,0--89862,1,1
1447,1--57230,1,1
1447,1--60623,1,1
1448,0--12,1,1
1449,1--4402,1,1
1450,3--437,1,1
1451,0--8109,1,1
1452,0--665,1,1
1453,0--8050,2,1
1454,1--5009,1,1
1455,0--11,2,1
1456,0--8109,1,1
1457,0--672,3,1
1458,0--922613,1,1
1459,1--5098,1,1
1459,0--316,4,1
1460,0--87220,1,1
1461,1--62466,1,1
1462,1--4950,1,1
1463,1--905559,1,1
1464,0--87529,1,1
1465,1--61244,1,1
1466,1--60559,1,1
1467,0--241,3,1
1468,0--600,4,1
1469,0--600,1,1
1470,0--8437,1,1
1471,0--919654,1,1
1472,1--56053,1,1
1473,1--4420,1,1
1473,0--7569,1,1
1473,0--15,20,1
1474,0--15,1,1
1475,0--590,1,1
1475,0--15,7,1
1476,0--15,1,1
1477,1--56333,1,1
1478,1--313,1,1
1479,0--7394,1,1
1479,0--385,1,1
1480,0--373,30,1
1480,1--4268,2,1
1481,0--373,11,1
1482,0--373,4,1
1482,1--335,1,1
1483,0--373,2,1
1484,1--64080,1,1
1485,0--517,1,1
1486,0--606,4,1
1486,0--567,2,1
1486,0--665,2,1
1486,0--00,22,1
1486,0--691,1,1
1486,0--06,163,1
1486,1--5182,2,1
1487,0--8335,1,1
1487,0--8371,1,1
1487,0--19,1,1
1487,0--06,21,1
1488,0--06,1,1
1489,0--06,2,1
1490,1--4408,1,1
1490,0--06,1,1
1491,0--06,3,1
1492,0--06,1,1
1493,0--06,1,1
1494,0--06,1,1
1495,0--06,2,1
1496,0--06,2,1
1496,93--5177,1,1
1496,0--00,3,1
1497,0--06,1,1
1498,0--544,1,1
1499,0--313,1,1
1500,0--06,2,1
1501,0--06,1,1
1502,1--5047,1,1
1503,0--88730,1,1
1504,0--7587,1,1
1504,0--06,63,1
1504,0--207,1,1
1504,1--4242,2,1
1504,0--88103,1,1
1504,0--201,1,1
1504,0--00,17,1
1505,0--06,1,1
1505,0--00,6,1
1506,0--06,1,1
1507,0--06,24,1
1508,0--606,1,1
1508,0--8085,1,1
1508,0--380,2,1
1508,1--4301,1,1
1508,1--5490,1,1
1508,0--06,23,1
1508,1--4352,1,1
1508,93--5177,1,1
1508,1--4242,1,1
1508,0--00,1,1
1509,1--4185,1,1
1510,0--00,3,1
1511,0--606,1,1
1511,1--4806,2,1
1511,0--567,1,1
1511,0--00,2,1
1511,0--380,1,1
1511,0--670,1,1
1511,0--06,27,1
1511,1--84792,1,1
1511,1--4844,2,1
1511,1--4420,1,1
1511,1--5182,1,1
1512,0--06,1,1
1513,0--06,1,1
1514,1--4806,1,1
1514,0--06,1,1
1514,1--4844,1,1
1515,0--00,1,1
1516,0--06,3,1
1517,0--06,4,1
1518,0--606,1,1
1518,0--06,5,1
1519,0--06,7,1
1520,0--329,1,1
1520,0--06,6,1
1521,0--605,1,1
1521,0--06,1,1
1521,0--613,1,1
1522,0--380,1,1
1523,0--8085,1,1
1523,0--8479,1,1
1523,0--06,10,1
1523,0--380,2,1
1524,1--4287,1,1
1524,0--06,1,1
1524,0--329,1,1
1524,1--4395,1,1
1524,0--439,1,1
1525,2--8187,1,1
1526,0--85719,1,1
1527,0--8109,1,1
1528,1--5099,6,1
1529,1--5099,5,1
1529,1--84946,2,1
1529,1--78225,1,1
1530,1--5099,1,1
1531,1--63369,2,1
1532,0--87584,1,1
1533,1--55832,1,1
1534,1--61250,4,1
1535,1--68417,1,1
1535,0--674,2,1
1536,0--674,49,1
1536,0--19,1,1
1537,0--674,1,1
1538,0--544,1,1
1539,0--7369,3,1
1540,0--8383,1,1
1541,0--9905050,1,1
1542,0--7890,1,1
1543,0--86656,1,1
1543,1--56024,1,1
1544,1--315,1,1
1545,0--470,1,1
1546,1--78180,2,1
1546,1--56170,1,1
1547,1--4019,2,1
1548,1--78180,1,1
1549,0--8104,1,1
1550,1--60846,4,1
1550,1--78371,1,1
1551,1--56392,1,1
1552,1--56392,1,1
1553,1--85332,1,1
1554,1--908800,1,1
1554,1--78497,3,1
1554,1--78185,2,1
1554,1--78669,1,1
1554,1--78854,1,1
1554,1--78408,1,1
1555,1--78497,1,1
1556,0--7472,2,1
1556,1--4722,1,1
1556,0--7553,2,1
1557,0--7472,1,1
1558,0--7553,1,1
1559,1--910482,1,1
1560,1--936297,1,1
1561,1--947784,1,1
1562,0--325,2,1
1562,0--435,5,1
1562,0--434,5,1
1562,0--86863,1,1
1563,0--435,1,1
1564,0--435,1,1
1565,1--4846,1,1
1565,0--431,1,1
1565,1--4329,2,1
1565,1--4109,1,1
1565,1--4395,1,1
1566,1--4846,1,1
1567,1--4240,1,1
1568,3--85272,1,1
1569,0--8195,2,1
1570,1--909384,2,1
1571,1--911512,1,1
1571,1--911096,2,1
1571,1--910777,1,1
1571,1--909384,1,1
1572,1--56563,1,1
1573,0--312,1,1
1573,0--8050,5,1
1574,0--8050,4,1
1575,1--62779,2,1
1575,1--250,1,1
1575,0--8050,3,1
1575,1--4668,1,1
1576,1--62779,1,1
1577,0--8050,1,1
1578,0--11,1,1
1579,0--8361,1,1
1580,0--9574807,1,1
1581,0--7884,2,1
1582,1--55613,1,1
1583,1--4052,1,1
1584,0--681,1,1
1584,1--78214,1,1
1584,1--901289,1,1
1584,1--84477,1,1
1585,1--78094,2,1
1585,1--84391,1,1
1586,1--9733,1,1
1587,1--988353,1,1
1588,1--944216,1,1
1589,1--936268,1,1
1590,1--68329,4,1
1590,1--64303,1,1
1591,0--8090,1,1
1592,1--5449,1,1
1593,0--590,1,1
1594,0--7818,3,1
1595,0--7818,2,1
1595,0--88254,1,1
1596,0--7818,1,1
1597,0--915057,1,1
1598,1--937941,1,1
1599,3--7913,1,1
1600,1--900168,1,1
1601,1--932663,1,1
1602,0--9652331,1,1
1603,0--7509,1,1
1603,1--62619,1,1
1603,1--4671,1,1
1604,1--84532,1,1
1605,0--547,1,1
1606,0--692,1,1
1607,1--939449,1,1
1608,1--4447,2,1
1609,1--4736,2,1
1609,0--07,1,1
1609,0--340,12,1
1609,1--4056,1,1
1610,0--340,1,1
1611,1--4441,1,1
1612,0--340,2,1
1613,1--4449,2,1
1613,0--340,1,1
1614,1--4718,1,1
1614,1--4441,1,1
1615,1--5104,1,1
1616,0--340,2,1
1617,0--7502,1,1
1617,1--5263,1,1
1618,1--9848,1,1
1618,0--553,1,1
1618,1--5247,1,1
1619,0--7012,2,1
1620,0--7012,1,1
1621,0--930878,1,1
1622,0--8050,8,1
1623,1--56054,1,1
1623,0--03,7,1
1624,0--03,1,1
1625,1--61547,1,1
1626,1--61765,1,1
1626,1--62145,1,1
1627,1--84993,1,1
1628,1--883536,1,1
1629,0--9667043,1,1
1630,1--7233,1,1
1631,1--943050,1,1
1632,0--9625254,1,1
1633,0--85709,2,1
1634,0--9909020,1,1
1635,0--8266,1,1
1636,0--7534,1,1
1636,0--547,6,1
1636,0--395,10,1
1636,0--618,5,1
1636,1--299,1,1
1637,0--547,1,1
1638,0--395,2,1
1639,0--395,1,1
1640,0--544,20,1
1640,0--547,5,1
1640,0--395,1,1
1640,0--618,2,1
1640,0--15,3,1
1641,0--544,1,1
1642,0--09,1,1
1643,0--7551,1,1
1644,1--4403,1,1
1645,0--09,1,1
1646,1--5011,1,1
1647,0--672,1,1
1648,1--84505,2,1
1648,1--84197,1,1
1649,0--00,1,1
1650,0--920887,1,1
1650,3--456,1,1
1651,1--55813,1,1
1652,1--4504,2,1
1653,0--9796395,1,1
1654,1--62313,2,1
1655,1--58829,1,1
1655,1--4939,12,1
1655,1--62703,4,1
1655,1--59259,1,1
1656,0--391,2,1
1656,0--415,1,1
1657,0--391,1,1
1658,0--19,1,1
1659,1--948195,1,1
1660,1--84622,1,1
1661,0--7645,2,1
1662,1--63026,1,1
1662,0--89793,1,1
1663,0--665,1,1
1664,1--78738,2,1
1664,1--84904,2,1
1665,0--09,2,1
1666,1--4013,1,1
1666,1--368,1,1
1667,1--4231,3,1
1667,1--4806,1,1
1668,1--4231,1,1
1669,1--4231,2,1
1670,1--4231,1,1
1671,1--887166,1,1
1672,1--78076,2,1
1672,1--78672,1,1
1672,1--78453,4,1
1672,0--85772,2,1
1672,0--85773,3,1
1672,1--78673,4,1
1672,1--84511,3,1
1672,1--86064,1,1
1672,1--84885,3,1
1672,1--78813,1,1
1672,1--78831,3,1
1673,0--85773,1,1
1673,1--78831,1,1
1673,1--78673,1,1
1674,1--78831,1,1
1675,1--901502,1,1
1676,1--62396,1,1
1676,1--64113,1,1
1677,0--13,1,1
1678,0--7434,1,1
1679,0--7277,1,1
1680,0--06,1,1
1681,1--84046,1,1
1682,0--585,1,1
1683,958--8461,1,1
1684,1--58388,1,1
1685,1--63140,3,1
1686,1--68405,1,1
1686,1--61377,1,1
1687,1--63140,2,1
1687,1--60309,1,1
1688,0--7803,1,1
1688,1--55937,1,1
1688,1--5386,4,1
1688,1--4673,2,1
1688,4--88552,1,1
1688,1--5090,1,1
1688,0--309,1,1
1688,1--4799,3,1
1689,0--8186,1,1
1690,1--283,1,1
1690,1--119,1,1
1690,1--118,3,1
1691,1--118,1,1
1692,1--909704,1,1
1692,1--911040,1,1
1693,1--85423,1,1
1694,1--4666,2,1
1694,1--5225,3,1
1695,1--4666,7,1
1696,1--61350,1,1
1697,1--84817,1,1
1698,1--78343,1,1
1699,0--85780,1,1
1700,1--58617,1,1
1700,0--89870,1,1
1701,0--9890438,1,1
1702,1--78157,1,1
1703,1--59973,1,1
1704,0--8041,1,1
1704,1--58240,1,1
1705,0--385,2,1
1706,0--385,1,1
1707,1--63215,4,1
1707,1--5343,2,1
1707,1--60706,3,1
1708,1--63215,2,1
1708,1--5343,1,1
1709,0--9969820,1,1
1710,1--60734,1,1
1711,0--915829,1,1
1712,1--78326,2,1
1712,1--84816,1,1
1713,1--250,1,1
1714,0--9638047,1,1
